"Uid","emp"
73666,"temp|1|6"
73667,"temp|2|1"
73669,"temp|1|6"
73674,"temp|1|6"
73677,"temp|1|6"
73678,"temp|1|6"
73685,"temp|1|6"
73688,"temp|1|5"
73691,"temp|2|1"
73692,"temp|1|6"
73701,"temp|1|6"
73702,"temp|1|6"
73705,"temp|1|6"
73710,"temp|1|6"
73712,"temp|2|1"
73713,"temp|1|6"
73715,"temp|1|5"
73719,"temp|2|1"
73721,"temp|2|1"
73724,"temp|1|5"
73729,"temp|1|6"
73732,"temp|1|6"
73735,"temp|1|6"
73740,"temp|2|2"
73742,"temp|1|6"
73743,"temp|1|6"
73745,"temp|1|6"
73746,"temp|1|6"
73748,"temp|1|6"
73754,"temp|1|6"
73768,"temp|2|2"
73769,"temp|1|6"
73775,"temp|2|1"
73777,"temp|1|6"
73779,"temp|1|6"
73782,"temp|2|2"
73783,"temp|1|1"
73784,"temp|1|5"
73792,"temp|1|6"
73793,"temp|1|6"
73798,"temp|1|6"
73799,"temp|1|6"
73805,"temp|1|1"
73808,"temp|1|6"
73809,"temp|2|1"
73817,"temp|1|6"
73830,"temp|1|6"
73831,"temp|1|6"
73834,"temp|1|6"
73837,"temp|1|6"
73844,"temp|1|6"
73847,"temp|1|6"
73853,"temp|2|2"
73856,"temp|1|5"
73857,"temp|1|6"
73858,"temp|1|6"
73862,"temp|1|6"
73864,"temp|1|6"
73874,"temp|2|1"
73876,"temp|1|6"
73878,"temp|1|6"
73879,"temp|1|6"
73881,"temp|1|6"
73883,"temp|1|6"
73886,"temp|1|6"
73888,"temp|1|6"
73896,"temp|1|6"
73902,"temp|1|6"
73903,"temp|1|6"
73908,"temp|1|6"
73911,"temp|1|5"
73914,"temp|1|6"
73918,"temp|1|6"
73920,"temp|1|5"
73921,"temp|1|6"
73923,"temp|1|6"
73931,"temp|1|6"
73936,"temp|1|6"
73937,"temp|2|1"
73946,"temp|2|1"
73947,"temp|1|1"
73949,"temp|1|6"
73955,"temp|2|1"
73959,"temp|1|6"
73962,"temp|1|6"
73972,"temp|1|6"
73977,"temp|1|6"
73978,"temp|1|6"
73979,"temp|2|1"
73980,"temp|2|1"
73982,"temp|1|6"
73985,"temp|1|6"
73987,"temp|1|5"
73990,"temp|1|6"
73992,"temp|2|1"
73994,"temp|1|6"
73995,"temp|1|6"
73997,"temp|1|6"
74002,"temp|1|2"
74005,"temp|1|6"
74006,"temp|1|6"
74007,"temp|2|2"
74008,"temp|2|1"
74009,"temp|1|6"
74012,"temp|1|6"
74024,"temp|1|6"
74027,"temp|1|6"
74028,"temp|1|6"
74030,"temp|1|6"
74032,"temp|1|6"
74035,"temp|1|6"
74039,"temp|1|6"
74042,"temp|1|1"
74044,"temp|1|6"
74049,"temp|1|6"
74058,"temp|1|6"
74070,"temp|1|6"
74071,"temp|1|6"
74076,"temp|2|2"
74078,"temp|1|5"
74094,"temp|1|6"
74096,"temp|2|1"
74099,"temp|1|6"
74102,"temp|1|6"
74104,"temp|1|6"
74110,"temp|1|1"
74116,"temp|1|6"
74123,"temp|1|6"
74136,"temp|1|5"
74138,"temp|1|6"
74145,"temp|1|6"
74159,"temp|1|6"
74160,"temp|1|6"
74163,"temp|1|6"
74167,"temp|1|6"
74177,"temp|1|5"
74181,"temp|1|6"
74184,"temp|1|6"
74200,"temp|1|6"
74201,"temp|1|6"
74202,"temp|1|6"
74211,"temp|1|6"
74212,"temp|1|6"
74218,"temp|1|6"
74220,"temp|1|5"
74223,"temp|1|6"
74229,"temp|1|2"
74243,"temp|1|6"
74250,"temp|2|1"
74251,"temp|1|6"
74255,"temp|1|6"
74259,"temp|2|2"
74265,"temp|1|4"
74276,"temp|1|6"
74280,"temp|1|6"
74284,"temp|1|6"
74288,"temp|1|6"
74290,"temp|1|6"
74291,"temp|1|6"
74296,"temp|1|6"
74299,"temp|1|6"
74304,"temp|1|6"
74306,"temp|1|3"
74312,"temp|1|6"
74317,"temp|1|6"
74319,"temp|1|6"
74327,"temp|1|6"
74329,"temp|2|2"
74330,"temp|1|6"
74338,"temp|1|6"
74339,"temp|1|6"
74342,"temp|1|1"
74344,"temp|1|6"
74355,"temp|1|6"
74362,"temp|1|6"
74363,"temp|1|6"
74367,"temp|1|6"
74368,"temp|1|5"
74372,"temp|1|3"
74374,"temp|1|6"
74375,"temp|1|6"
74378,"temp|1|6"
74379,"temp|1|6"
74383,"temp|1|6"
74387,"temp|1|6"
74390,"temp|1|6"
74392,"temp|1|6"
74396,"temp|1|6"
74401,"temp|1|6"
74407,"temp|1|6"
74408,"temp|1|6"
74412,"temp|1|6"
74417,"temp|1|6"
74420,"temp|1|6"
74422,"temp|1|6"
74426,"temp|1|6"
74430,"temp|1|5"
74439,"temp|1|5"
74440,"temp|1|6"
74442,"temp|1|1"
74449,"temp|1|6"
74456,"temp|1|6"
74464,"temp|1|6"
74468,"temp|1|6"
74474,"temp|1|5"
74477,"temp|1|6"
74480,"temp|1|5"
74483,"temp|1|6"
74485,"temp|2|1"
74497,"temp|1|6"
74507,"temp|1|6"
74510,"temp|1|6"
74516,"temp|1|6"
74518,"temp|1|6"
74521,"temp|1|6"
74523,"temp|1|6"
74525,"temp|1|5"
74531,"temp|1|6"
74533,"temp|1|6"
74534,"temp|1|6"
74535,"temp|1|6"
74537,"temp|1|5"
74549,"temp|1|6"
74556,"temp|1|6"
74559,"temp|1|6"
74562,"temp|1|6"
74564,"temp|1|5"
74572,"temp|1|5"
74574,"temp|1|6"
74581,"temp|1|6"
74584,"temp|1|6"
74585,"temp|2|1"
74593,"temp|1|6"
74596,"temp|2|1"
74610,"temp|1|5"
74622,"temp|2|2"
74623,"temp|1|6"
74626,"temp|1|2"
74627,"temp|1|2"
74630,"temp|1|6"
74631,"temp|1|6"
74641,"temp|2|1"
74646,"temp|2|2"
74650,"temp|1|6"
74652,"temp|1|6"
74657,"temp|2|2"
74667,"temp|1|6"
74668,"temp|1|6"
74672,"temp|1|6"
74676,"temp|1|6"
74685,"temp|1|6"
74686,"temp|1|6"
74688,"temp|1|6"
74689,"temp|1|5"
74697,"temp|1|6"
74700,"temp|1|6"
74702,"temp|1|6"
74704,"temp|1|6"
74706,"temp|1|6"
74709,"temp|1|6"
74711,"temp|1|6"
74712,"temp|2|1"
74718,"temp|1|3"
74723,"temp|1|6"
74725,"temp|2|1"
74726,"temp|1|6"
74728,"temp|1|6"
74729,"temp|1|6"
74740,"temp|1|6"
74743,"temp|1|6"
74744,"temp|1|6"
74747,"temp|1|6"
74753,"temp|1|6"
74761,"temp|1|6"
74767,"temp|1|6"
74773,"temp|1|2"
74774,"temp|1|6"
74778,"temp|1|1"
74781,"temp|1|5"
74787,"temp|1|6"
74789,"temp|1|6"
74790,"temp|1|6"
74791,"temp|1|6"
74793,"temp|1|5"
74800,"temp|1|6"
74802,"temp|1|6"
74804,"temp|1|6"
74811,"temp|1|6"
74815,"temp|1|6"
74819,"temp|1|6"
74820,"temp|2|2"
74824,"temp|1|6"
74829,"temp|1|6"
74837,"temp|1|6"
74844,"temp|2|1"
74845,"temp|1|6"
74847,"temp|1|6"
74856,"temp|1|5"
74860,"temp|1|6"
74864,"temp|1|6"
74869,"temp|1|4"
74874,"temp|1|6"
74892,"temp|1|6"
74897,"temp|1|1"
74902,"temp|1|6"
74905,"temp|1|6"
74912,"temp|1|6"
74916,"temp|1|6"
74919,"temp|1|6"
74924,"temp|1|6"
74926,"temp|2|2"
74937,"temp|2|1"
74950,"temp|1|2"
74957,"temp|1|6"
74958,"temp|1|6"
74964,"temp|2|2"
74966,"temp|1|6"
74967,"temp|1|6"
74969,"temp|1|6"
74975,"temp|2|1"
74982,"temp|1|6"
74983,"temp|1|6"
74995,"temp|1|6"
74996,"temp|1|6"
74998,"temp|2|2"
75002,"temp|1|6"
75004,"temp|1|6"
75015,"temp|1|2"
75021,"temp|1|6"
75024,"temp|1|6"
75028,"temp|1|6"
75045,"temp|1|6"
75046,"temp|1|6"
75051,"temp|1|6"
75056,"temp|1|6"
75061,"temp|1|6"
75067,"temp|1|6"
75074,"temp|1|5"
75078,"temp|1|6"
75087,"temp|1|6"
75092,"temp|1|6"
75098,"temp|1|6"
75099,"temp|1|6"
75117,"temp|1|6"
75126,"temp|1|6"
75127,"temp|1|6"
75132,"temp|1|6"
75133,"temp|1|6"
75137,"temp|1|6"
75140,"temp|1|6"
75141,"temp|1|6"
75144,"temp|1|6"
75145,"temp|1|6"
75147,"temp|1|6"
75152,"temp|1|6"
75154,"temp|1|6"
75156,"temp|1|6"
75165,"temp|2|2"
75170,"temp|1|5"
75173,"temp|1|3"
75182,"temp|1|6"
75183,"temp|1|5"
75186,"temp|1|6"
75188,"temp|1|6"
75191,"temp|1|6"
75194,"temp|1|6"
75197,"temp|1|6"
75198,"temp|1|6"
75206,"temp|1|6"
75211,"temp|1|6"
75214,"temp|1|6"
75216,"temp|1|6"
75221,"temp|1|6"
75222,"temp|1|6"
75228,"temp|1|6"
75234,"temp|1|6"
75243,"temp|1|6"
75249,"temp|1|6"
75251,"temp|2|1"
75252,"temp|1|2"
75260,"temp|1|6"
75262,"temp|1|6"
75265,"temp|1|6"
75266,"temp|1|6"
75267,"temp|1|6"
75268,"temp|1|5"
75274,"temp|1|6"
75280,"temp|1|2"
75287,"temp|1|6"
75305,"temp|1|6"
75307,"temp|1|6"
75311,"temp|1|6"
75317,"temp|1|6"
75321,"temp|1|6"
75326,"temp|1|6"
75329,"temp|1|6"
75330,"temp|2|2"
75336,"temp|1|6"
75338,"temp|2|2"
75344,"temp|1|6"
75351,"temp|1|6"
75355,"temp|2|1"
75356,"temp|1|2"
75357,"temp|1|6"
75360,"temp|1|6"
75364,"temp|1|6"
75365,"temp|1|6"
75373,"temp|1|5"
75380,"temp|1|6"
75385,"temp|1|6"
75388,"temp|1|6"
75389,"temp|1|6"
75393,"temp|1|6"
75395,"temp|1|6"
75396,"temp|1|6"
75401,"temp|2|1"
75403,"temp|2|1"
75404,"temp|1|6"
75406,"temp|1|6"
75407,"temp|1|6"
75409,"temp|1|6"
75412,"temp|1|6"
75415,"temp|2|1"
75418,"temp|1|6"
75422,"temp|1|6"
75423,"temp|1|6"
75434,"temp|1|6"
75437,"temp|1|5"
75445,"temp|2|1"
75451,"temp|1|1"
75453,"temp|1|5"
75456,"temp|1|6"
75458,"temp|1|6"
75462,"temp|1|6"
75463,"temp|1|6"
75464,"temp|1|6"
75470,"temp|1|6"
75478,"temp|1|6"
75483,"temp|1|6"
75492,"temp|1|6"
75493,"temp|1|6"
75494,"temp|1|6"
75504,"temp|1|6"
75505,"temp|1|6"
75506,"temp|2|2"
75508,"temp|1|6"
75509,"temp|1|6"
75510,"temp|2|2"
75512,"temp|1|2"
75514,"temp|1|4"
75523,"temp|1|6"
75524,"temp|2|2"
75525,"temp|1|6"
75528,"temp|1|6"
75529,"temp|1|6"
75531,"temp|1|6"
75537,"temp|1|6"
75540,"temp|1|6"
75553,"temp|1|6"
75561,"temp|1|6"
75562,"temp|1|6"
75565,"temp|2|1"
75584,"temp|1|6"
75585,"temp|1|6"
75587,"temp|1|6"
75588,"temp|1|6"
75589,"temp|1|6"
75600,"temp|1|6"
75601,"temp|1|6"
75615,"temp|1|6"
75621,"temp|1|6"
75622,"temp|1|6"
75625,"temp|1|2"
75628,"temp|1|6"
75631,"temp|1|6"
75634,"temp|1|6"
75636,"temp|1|6"
75637,"temp|1|2"
75639,"temp|1|6"
75642,"temp|1|6"
75646,"temp|1|6"
75657,"temp|1|4"
75660,"temp|1|6"
75665,"temp|1|6"
75666,"temp|1|6"
75673,"temp|1|6"
75678,"temp|1|6"
75681,"temp|1|6"
75684,"temp|1|6"
75687,"temp|1|6"
75689,"temp|1|6"
75698,"temp|2|1"
75700,"temp|1|6"
75701,"temp|1|6"
75702,"temp|1|6"
75709,"temp|1|6"
75712,"temp|1|6"
75722,"temp|1|6"
75725,"temp|1|6"
75727,"temp|2|2"
75730,"temp|1|5"
75731,"temp|1|6"
75735,"temp|1|6"
75738,"temp|1|6"
75747,"temp|1|6"
75749,"temp|1|6"
75755,"temp|1|6"
75760,"temp|1|6"
75767,"temp|1|6"
75769,"temp|1|6"
75770,"temp|1|6"
75771,"temp|1|6"
75773,"temp|1|6"
75774,"temp|1|6"
75783,"temp|1|6"
75788,"temp|1|3"
75795,"temp|1|6"
75800,"temp|1|6"
75801,"temp|1|6"
75804,"temp|1|6"
75807,"temp|1|6"
75808,"temp|1|6"
75816,"temp|1|6"
75817,"temp|1|6"
75839,"temp|1|6"
75849,"temp|1|6"
75856,"temp|1|6"
75858,"temp|1|5"
75859,"temp|1|6"
75867,"temp|1|2"
75872,"temp|2|1"
75873,"temp|1|6"
75875,"temp|1|6"
75876,"temp|1|6"
75879,"temp|1|5"
75881,"temp|1|6"
75892,"temp|1|6"
75893,"temp|1|5"
75896,"temp|2|1"
75897,"temp|1|2"
75902,"temp|1|6"
75903,"temp|1|6"
75905,"temp|1|6"
75911,"temp|1|6"
75913,"temp|1|6"
75920,"temp|1|6"
75924,"temp|1|6"
75926,"temp|2|2"
75928,"temp|1|6"
75931,"temp|2|1"
75937,"temp|1|5"
75940,"temp|1|6"
75942,"temp|1|6"
75944,"temp|1|6"
75949,"temp|1|6"
75950,"temp|1|6"
75963,"temp|1|6"
75974,"temp|1|6"
75979,"temp|1|6"
75980,"temp|2|1"
75984,"temp|2|2"
75985,"temp|1|6"
75990,"temp|1|6"
75992,"temp|1|6"
75994,"temp|1|6"
75995,"temp|1|6"
76000,"temp|1|6"
76002,"temp|1|6"
76010,"temp|2|1"
76012,"temp|1|5"
76014,"temp|1|6"
76017,"temp|1|6"
76018,"temp|1|6"
76019,"temp|1|6"
76021,"temp|1|6"
76029,"temp|1|6"
76030,"temp|1|2"
76032,"temp|1|4"
76035,"temp|2|1"
76038,"temp|1|5"
76039,"temp|1|6"
76042,"temp|2|2"
76051,"temp|1|6"
76057,"temp|1|6"
76060,"temp|1|6"
76066,"temp|1|6"
76068,"temp|1|6"
76075,"temp|1|6"
76078,"temp|1|5"
76081,"temp|1|6"
76082,"temp|2|1"
76083,"temp|1|6"
76084,"temp|2|2"
76090,"temp|1|6"
76091,"temp|1|6"
76094,"temp|1|6"
76099,"temp|2|2"
76105,"temp|1|5"
76106,"temp|1|6"
76109,"temp|1|6"
76110,"temp|1|6"
76111,"temp|1|6"
76113,"temp|1|6"
76114,"temp|1|2"
76115,"temp|1|6"
76117,"temp|1|5"
76124,"temp|1|6"
76128,"temp|1|6"
76143,"temp|1|6"
76147,"temp|1|6"
76149,"temp|1|6"
76151,"temp|1|6"
76153,"temp|1|6"
76154,"temp|1|6"
76157,"temp|1|6"
76160,"temp|2|1"
76161,"temp|1|1"
76165,"temp|1|1"
76169,"temp|1|6"
76171,"temp|1|6"
76174,"temp|1|6"
76175,"temp|1|6"
76178,"temp|1|6"
76182,"temp|1|6"
76184,"temp|1|6"
76189,"temp|1|6"
76208,"temp|1|6"
76213,"temp|1|6"
76215,"temp|1|6"
76220,"temp|1|6"
76221,"temp|1|6"
76223,"temp|1|2"
76237,"temp|1|6"
76242,"temp|1|6"
76246,"temp|1|6"
76247,"temp|1|6"
76255,"temp|1|6"
76262,"temp|2|2"
76264,"temp|1|6"
76266,"temp|1|6"
76267,"temp|1|6"
76272,"temp|1|6"
76273,"temp|1|6"
76278,"temp|1|6"
76279,"temp|1|6"
76283,"temp|1|6"
76289,"temp|2|1"
76295,"temp|1|6"
76303,"temp|1|6"
76306,"temp|2|1"
76309,"temp|1|6"
76310,"temp|1|6"
76314,"temp|1|1"
76320,"temp|1|6"
76326,"temp|1|6"
76330,"temp|2|2"
76332,"temp|2|2"
76339,"temp|2|2"
76341,"temp|1|6"
76343,"temp|1|6"
76345,"temp|1|6"
76351,"temp|1|6"
76352,"temp|1|6"
76353,"temp|1|6"
76354,"temp|1|6"
76360,"temp|1|6"
76361,"temp|1|6"
76362,"temp|1|6"
76370,"temp|1|6"
76374,"temp|2|1"
76375,"temp|1|6"
76384,"temp|1|6"
76387,"temp|1|6"
76390,"temp|1|6"
76396,"temp|1|6"
76397,"temp|1|6"
76406,"temp|1|6"
76407,"temp|1|5"
76409,"temp|1|6"
76410,"temp|1|6"
76415,"temp|1|6"
76417,"temp|1|5"
76419,"temp|1|2"
76420,"temp|1|1"
76421,"temp|1|6"
76422,"temp|1|6"
76427,"temp|1|6"
76441,"temp|1|6"
76443,"temp|1|6"
76445,"temp|1|6"
76450,"temp|1|6"
76452,"temp|1|6"
76456,"temp|1|6"
76457,"temp|1|6"
76464,"temp|1|6"
76472,"temp|1|5"
76475,"temp|1|6"
76479,"temp|1|6"
76486,"temp|1|6"
76495,"temp|1|6"
76496,"temp|1|6"
76500,"temp|1|6"
76508,"temp|1|6"
76516,"temp|1|6"
76519,"temp|1|6"
76520,"temp|1|6"
76521,"temp|1|6"
76523,"temp|1|6"
76525,"temp|1|6"
76529,"temp|1|6"
76538,"temp|1|6"
76542,"temp|1|6"
76543,"temp|1|6"
76544,"temp|1|6"
76548,"temp|2|2"
76549,"temp|1|6"
76554,"temp|2|1"
76556,"temp|1|6"
76557,"temp|1|6"
76558,"temp|1|6"
76567,"temp|1|6"
76575,"temp|1|5"
76576,"temp|2|2"
76582,"temp|1|1"
76587,"temp|1|6"
76588,"temp|2|1"
76591,"temp|1|6"
76597,"temp|1|6"
76606,"temp|1|6"
76625,"temp|1|6"
76637,"temp|1|5"
76639,"temp|1|6"
76642,"temp|1|5"
76653,"temp|1|6"
76659,"temp|1|6"
76664,"temp|1|6"
76667,"temp|1|6"
76668,"temp|1|6"
76671,"temp|1|6"
76672,"temp|1|6"
76677,"temp|1|6"
76681,"temp|2|1"
76685,"temp|1|6"
76692,"temp|1|6"
76699,"temp|1|6"
76702,"temp|1|6"
76704,"temp|1|6"
76713,"temp|1|6"
76719,"temp|2|2"
76728,"temp|1|6"
76731,"temp|1|6"
76733,"temp|1|5"
76737,"temp|1|6"
76742,"temp|1|6"
76744,"temp|1|6"
76751,"temp|1|6"
76752,"temp|1|6"
76753,"temp|1|2"
76765,"temp|1|6"
76769,"temp|1|6"
76770,"temp|1|6"
76776,"temp|1|6"
76777,"temp|1|6"
76779,"temp|1|6"
76780,"temp|1|6"
76782,"temp|1|6"
76787,"temp|1|6"
76790,"temp|1|6"
76791,"temp|1|6"
76795,"temp|1|5"
76801,"temp|1|6"
76803,"temp|1|5"
76808,"temp|1|6"
76818,"temp|1|1"
76824,"temp|1|5"
76826,"temp|1|6"
76830,"temp|1|6"
76831,"temp|1|6"
76834,"temp|1|2"
76846,"temp|1|6"
76853,"temp|2|2"
76855,"temp|1|2"
76856,"temp|1|6"
76860,"temp|1|6"
76862,"temp|1|6"
76865,"temp|1|6"
76867,"temp|1|6"
76878,"temp|1|6"
76879,"temp|1|6"
76880,"temp|1|2"
76881,"temp|1|6"
76892,"temp|1|6"
76893,"temp|1|6"
76898,"temp|1|6"
76899,"temp|1|6"
76905,"temp|1|6"
76908,"temp|1|6"
76918,"temp|1|6"
76924,"temp|1|6"
76926,"temp|1|6"
76929,"temp|1|6"
76933,"temp|1|6"
76935,"temp|1|6"
76936,"temp|1|6"
76939,"temp|1|6"
76949,"temp|1|6"
76952,"temp|1|6"
76956,"temp|1|6"
76957,"temp|1|6"
76960,"temp|1|6"
76961,"temp|1|6"
76965,"temp|2|1"
76968,"temp|1|6"
76972,"temp|1|6"
76975,"temp|1|6"
76979,"temp|1|6"
76980,"temp|1|5"
76987,"temp|1|6"
76991,"temp|1|6"
76992,"temp|1|6"
76994,"temp|1|6"
76995,"temp|1|6"
76996,"temp|1|6"
77006,"temp|1|6"
77007,"temp|1|6"
77009,"temp|1|6"
77010,"temp|1|2"
77011,"temp|1|6"
77013,"temp|1|6"
77025,"temp|1|6"
77028,"temp|1|6"
77029,"temp|1|6"
77031,"temp|1|6"
77032,"temp|1|6"
77037,"temp|1|6"
77045,"temp|1|1"
77047,"temp|1|6"
77052,"temp|1|6"
77053,"temp|1|6"
77054,"temp|1|6"
77057,"temp|1|1"
77060,"temp|1|6"
77064,"temp|1|1"
77065,"temp|1|6"
77067,"temp|1|6"
77068,"temp|1|6"
77076,"temp|1|6"
77089,"temp|1|6"
77095,"temp|1|6"
77097,"temp|1|6"
77098,"temp|1|6"
77102,"temp|1|6"
77108,"temp|1|5"
77109,"temp|1|6"
77114,"temp|1|6"
77115,"temp|1|6"
77116,"temp|1|6"
77120,"temp|1|5"
77122,"temp|1|6"
77123,"temp|1|6"
77127,"temp|1|6"
77128,"temp|1|6"
77134,"temp|1|6"
77136,"temp|1|6"
77137,"temp|1|6"
77138,"temp|1|6"
77141,"temp|1|6"
77149,"temp|1|6"
77151,"temp|2|2"
77152,"temp|1|6"
77156,"temp|1|6"
77158,"temp|1|6"
77162,"temp|1|6"
77164,"temp|2|1"
77168,"temp|1|6"
77183,"temp|1|6"
77184,"temp|1|6"
77197,"temp|2|2"
77198,"temp|1|6"
77201,"temp|1|6"
77202,"temp|1|6"
77205,"temp|1|6"
77207,"temp|2|1"
77210,"temp|1|6"
77212,"temp|1|6"
77221,"temp|1|6"
77223,"temp|1|6"
77229,"temp|1|1"
77234,"temp|1|6"
77236,"temp|1|6"
77237,"temp|1|6"
77239,"temp|2|1"
77242,"temp|1|6"
77245,"temp|1|6"
77246,"temp|1|6"
77254,"temp|1|1"
77260,"temp|1|6"
77263,"temp|1|6"
77266,"temp|1|5"
77268,"temp|1|6"
77275,"temp|1|6"
77280,"temp|1|6"
77281,"temp|1|5"
77283,"temp|2|1"
77284,"temp|1|6"
77290,"temp|1|6"
77291,"temp|2|2"
77293,"temp|1|6"
77298,"temp|1|6"
77299,"temp|1|6"
77300,"temp|1|2"
77301,"temp|1|5"
77304,"temp|1|6"
77309,"temp|1|6"
77310,"temp|1|2"
77312,"temp|1|6"
77321,"temp|1|6"
77328,"temp|1|6"
77329,"temp|2|1"
77331,"temp|1|2"
77337,"temp|1|6"
77339,"temp|1|6"
77344,"temp|1|6"
77352,"temp|1|6"
77355,"temp|1|6"
77357,"temp|1|6"
77359,"temp|1|6"
77371,"temp|1|6"
77380,"temp|1|6"
77381,"temp|2|2"
77383,"temp|1|6"
77386,"temp|2|2"
77399,"temp|1|6"
77401,"temp|1|6"
77403,"temp|1|5"
77417,"temp|1|6"
77427,"temp|1|6"
77436,"temp|1|6"
77440,"temp|1|6"
77445,"temp|1|6"
77448,"temp|1|6"
77450,"temp|1|6"
77452,"temp|1|6"
77456,"temp|1|6"
77461,"temp|1|6"
77462,"temp|1|6"
77466,"temp|1|6"
77472,"temp|1|6"
77475,"temp|1|6"
77477,"temp|1|5"
77478,"temp|1|6"
77488,"temp|2|2"
77489,"temp|2|2"
77491,"temp|1|6"
77500,"temp|1|6"
77502,"temp|1|6"
77503,"temp|2|1"
77505,"temp|1|6"
77508,"temp|2|1"
77514,"temp|1|5"
77518,"temp|1|6"
77519,"temp|1|6"
77536,"temp|1|6"
77538,"temp|1|6"
77541,"temp|1|6"
77542,"temp|1|6"
77544,"temp|1|6"
77547,"temp|1|6"
77553,"temp|1|6"
77554,"temp|1|6"
77555,"temp|1|6"
77559,"temp|1|2"
77566,"temp|1|6"
77568,"temp|1|5"
77570,"temp|1|6"
77574,"temp|1|6"
77582,"temp|1|6"
77583,"temp|1|1"
77590,"temp|1|6"
77591,"temp|1|6"
77593,"temp|1|5"
77596,"temp|1|6"
77598,"temp|1|5"
77599,"temp|1|6"
77600,"temp|1|6"
77601,"temp|1|6"
77611,"temp|1|6"
77615,"temp|1|6"
77621,"temp|1|6"
77629,"temp|1|6"
77642,"temp|1|6"
77643,"temp|1|6"
77644,"temp|1|6"
77648,"temp|1|6"
77651,"temp|1|6"
77655,"temp|1|6"
77665,"temp|1|6"
77668,"temp|1|6"
77671,"temp|1|3"
77678,"temp|1|6"
77682,"temp|1|6"
77691,"temp|1|6"
77692,"temp|1|6"
77693,"temp|1|6"
77697,"temp|1|6"
77700,"temp|1|6"
77711,"temp|1|6"
77713,"temp|1|5"
77714,"temp|2|1"
77718,"temp|1|6"
77733,"temp|1|5"
77735,"temp|1|6"
77736,"temp|1|6"
77737,"temp|1|6"
77738,"temp|1|6"
77743,"temp|1|6"
77744,"temp|1|5"
77745,"temp|1|6"
77757,"temp|2|2"
77758,"temp|1|6"
77765,"temp|1|6"
77775,"temp|1|6"
77778,"temp|1|6"
77779,"temp|1|1"
77785,"temp|2|1"
77786,"temp|1|2"
77787,"temp|1|5"
77799,"temp|1|5"
77802,"temp|1|6"
77807,"temp|2|2"
77809,"temp|1|6"
77811,"temp|1|6"
77813,"temp|1|6"
77823,"temp|1|6"
77825,"temp|1|6"
77828,"temp|2|2"
77832,"temp|1|6"
77837,"temp|2|1"
77841,"temp|2|1"
77843,"temp|1|6"
77848,"temp|1|6"
77851,"temp|1|5"
77855,"temp|1|6"
77857,"temp|1|6"
77859,"temp|1|6"
77864,"temp|1|6"
77868,"temp|1|6"
77875,"temp|1|6"
77881,"temp|1|6"
77884,"temp|1|6"
77885,"temp|2|1"
77896,"temp|1|6"
77898,"temp|1|6"
77902,"temp|1|6"
77906,"temp|1|6"
77907,"temp|1|6"
77908,"temp|1|6"
77916,"temp|1|6"
77917,"temp|1|6"
77921,"temp|1|6"
77929,"temp|1|6"
77931,"temp|2|1"
77933,"temp|1|6"
77936,"temp|1|6"
77940,"temp|1|6"
77943,"temp|1|6"
77949,"temp|1|5"
77953,"temp|1|6"
77955,"temp|1|6"
77966,"temp|1|6"
77970,"temp|1|6"
77975,"temp|1|5"
77976,"temp|1|6"
77978,"temp|1|6"
77982,"temp|1|6"
77983,"temp|1|6"
77991,"temp|1|6"
77992,"temp|1|6"
77993,"temp|1|6"
77996,"temp|1|6"
77999,"temp|1|6"
78003,"temp|1|6"
78005,"temp|1|6"
78011,"temp|1|6"
78013,"temp|1|6"
78014,"temp|1|6"
78016,"temp|1|6"
78019,"temp|1|6"
78020,"temp|2|2"
78023,"temp|1|6"
78027,"temp|1|6"
78028,"temp|2|1"
78031,"temp|1|6"
78033,"temp|1|6"
78038,"temp|1|6"
78039,"temp|1|6"
78040,"temp|1|6"
78043,"temp|1|6"
78045,"temp|1|6"
78048,"temp|1|6"
78050,"temp|1|6"
78055,"temp|1|5"
78056,"temp|1|6"
78060,"temp|1|6"
78066,"temp|1|5"
78067,"temp|1|6"
78068,"temp|1|6"
78070,"temp|2|2"
78072,"temp|2|1"
78074,"temp|1|6"
78077,"temp|1|6"
78079,"temp|1|6"
78080,"temp|1|6"
78086,"temp|1|6"
78092,"temp|1|6"
78093,"temp|1|6"
78096,"temp|1|6"
78097,"temp|1|6"
78098,"temp|1|3"
78101,"temp|1|5"
78104,"temp|1|6"
78113,"temp|2|1"
78123,"temp|1|6"
78125,"temp|2|1"
78132,"temp|1|6"
78137,"temp|1|6"
78140,"temp|1|6"
78143,"temp|1|6"
78148,"temp|1|5"
78154,"temp|1|6"
78156,"temp|1|5"
78165,"temp|1|6"
78166,"temp|1|6"
78172,"temp|2|2"
78174,"temp|1|6"
78191,"temp|1|6"
78193,"temp|1|6"
78194,"temp|1|3"
78203,"temp|1|6"
78205,"temp|1|6"
78206,"temp|1|5"
78207,"temp|1|6"
78208,"temp|1|6"
78209,"temp|1|6"
78210,"temp|1|6"
78217,"temp|1|6"
78220,"temp|1|6"
78230,"temp|1|6"
78232,"temp|1|6"
78233,"temp|1|6"
78239,"temp|1|6"
78241,"temp|1|6"
78247,"temp|1|6"
78248,"temp|2|1"
78249,"temp|1|6"
78256,"temp|1|6"
78262,"temp|1|6"
78263,"temp|1|6"
78277,"temp|1|6"
78287,"temp|1|6"
78299,"temp|1|5"
78301,"temp|1|6"
78303,"temp|1|6"
78304,"temp|1|6"
78307,"temp|1|6"
